"","tractid","mhmval00","mhmval12","hinc00","hu00","vac00","own00","rent00","h30old00","empclf00","clf00","unemp00","prof00","dpov00","npov00","ag25up00","hs00","col00","pop00.x","nhwht00","nhblk00","hisp00","asian00","cbsa","cbsaname","mar00","ag15up00","ag18cv00","wds00","p.white","p.black","p.hisp","p.asian","p.hs","p.col","p.prof","p.unemp","p.vacant","pov.rate","p.mar","mhv.00","mhv.10","mhv.change","mhv.growth"
"531","6073019405",177600.0017,349700,42127.00214,1218.882935,42.9958725,435.9581299,739.9289551,193.981369,1723.834473,1838.823364,114.9889603,423.9592896,3830.632136,346.9666748,2053.802734,1076.896606,282.9728394,3859.629351,1530.853027,420.9595642,1572.848999,278.9732056,"41740","San Diego-Carlsbad-San Marcos, CA",1530.853027,2833.727783,2499.76001,536.9484253,39.6632134275631,10.9067354897934,40.7512964578448,7.22797917182696,66.2122716504281,13.7779950681476,24.5939674742773,6.25339891537293,3.52748170192406,9.05768715140336,54.0225859443465,228846.482190535,349700,120853.517809465,52.8098647847441
"532","6073019406",157300.8682,279300,50591.35059,1525.117064,47.00412939,979.0418701,499.071064,641.0186303,2199.16556,2348.176604,149.0110437,598.0407177,4254.3679,259.0333233,2727.197251,1139.103427,361.0271772,4370.370685,2471.147026,182.0404296,1345.151059,302.026793,"41740","San Diego-Carlsbad-San Marcos, CA",1909.147026,3420.272156,3169.240081,660.0515694,56.5431905920813,4.16533156386024,30.7788779477409,6.91078205417717,55.0063111001574,13.2380295216131,27.1939834170557,6.34581928148706,3.08200140825386,6.088644174379,55.8185705383382,202690.03371911,279300,76609.96628089,37.7966123322358
"533","6073019501",139300,239200,31911,784,9,187,588,318,1484,1557,73,81,3815,958,1711,1447,75,3889,310,85,3442,34,"41740","San Diego-Carlsbad-San Marcos, CA",1240,2493,2298,274,7.97120082283363,2.1856518385189,88.5060426844947,0.87426073540756,88.9538281706604,4.38340151957919,5.45822102425876,4.68850353243417,1.14795918367347,25.1114023591088,49.7392699558765,179495.015,239200,59704.985,33.2627538430524
"534","6073019502",135400,276000,30778,1358,23,296,1039,645,2109,2294,185,234,5967,1415,2840,2146,220,6065,956,170,4752,124,"41740","San Diego-Carlsbad-San Marcos, CA",1888,3974,3682,600,15.762572135202,2.80296784830998,78.3511953833471,2.04451772464963,83.3098591549296,7.74647887323944,11.0953058321479,8.06451612903226,1.69366715758468,23.7137590078767,47.5088072471062,174469.67,276000,101530.33,58.1936848966356
"535","6073019503",125511.989,174000,35853.74484,1563.192469,43.00781083,744.1089272,776.0757311,733.0965317,1953.231014,2074.245447,121.0144331,429.074967,4515.495988,641.0680901,2547.330093,1434.118181,368.0798912,4593.50278,1851.332809,203.0183385,2233.119115,245.0186781,"41740","San Diego-Carlsbad-San Marcos, CA",1634.204695,3348.383155,3100.365581,594.0811648,40.303291358844,4.41968467688617,48.6147330686932,5.33402699061826,70.7485094747789,14.4496346277019,21.9674459357115,5.83414239983143,2.75128058015228,14.1970691991234,48.8057853402981,161728.47342595,174000,12271.52657405,7.58773412875173
"536","6073019601",207445.256,377000,41934.72683,2268.424594,92.03929782,1283.756328,892.6290296,1137.313995,2722.779554,2892.901723,170.1220475,883.4990319,5845.959482,802.4447876,3890.376381,1392.990004,941.5963901,5926.031992,3922.37735,216.2037368,1404.236318,220.1425377,"41740","San Diego-Carlsbad-San Marcos, CA",2412.697344,4516.097912,4308.854941,956.4757357,66.1889330887028,3.64837275755294,23.6960637386988,3.71483883308742,60.0092681392413,24.2032209196676,32.4484231785149,5.88067151218604,4.05741050698554,13.7264856191831,53.4243807599714,267303.5846188,377000,109696.4153812,41.0381385411039
"537","6073019602",242200,458800,49478,1610,51,1007,552,689,2358,2627,269,646,5587,1083,3269,1584,792,5623,2796,96,2530,165,"41740","San Diego-Carlsbad-San Marcos, CA",2326,4158,3887,568,49.7243464342877,1.7072736973146,44.9937755646452,2.93437666725947,72.6827776078311,24.2275925359437,27.3960983884648,10.2398172820708,3.16770186335404,19.3842849471989,55.9403559403559,312086.81,458800,146713.19,47.010378298269
"538","6073019701",164000,334600,43030,2172,94,1039,1039,145,2391,2487,96,835,5022,532,3743,1711,669,5881,3575,460,1360,402,"41740","San Diego-Carlsbad-San Marcos, CA",2916,4956,4584,811,60.7889814657371,7.82179901377317,23.1253188233294,6.83557218160177,63.5853593374299,17.8733636120759,34.922626516102,3.86007237635706,4.32780847145488,10.5933890880127,58.8377723970944,211322.2,334600,123277.8,58.3364170920045
"539","6073019702",208200,362000,51946,1691,44,1213,434,747,2234,2387,153,771,4828,412,3107,1117,637,4854,3573,101,959,159,"41740","San Diego-Carlsbad-San Marcos, CA",2166,3756,3437,608,73.6093943139679,2.08075813761846,19.7569015245159,3.27564894932015,56.4531702607016,20.5020920502092,34.5120859444942,6.40971931294512,2.602010644589,8.53355426677713,57.667731629393,268276.11,362000,93723.89,34.9356079451129
"540","6073019803",195100,437900,56786,1584,89,822,673,54,1883,1933,50,842,3679,267,2500,567,964,3797,3046,68,401,210,"41740","San Diego-Carlsbad-San Marcos, CA",1635,3038,2756,532,80.2212272846984,1.79088754279695,10.5609691861996,5.53068211746115,61.24,38.56,44.7158789166224,2.58665287118469,5.61868686868687,7.25740690405001,53.8183015141541,251396.105,437900,186503.895,74.1872651527357
"541","6073019804",277500,550900,72031,1690,23,1469,198,174,2293,2363,70,1161,4528,81,3087,539,1305,4528,3811,54,365,230,"41740","San Diego-Carlsbad-San Marcos, CA",2335,3575,3400,494,84.1651943462898,1.19257950530035,8.06095406360424,5.07950530035336,59.7343699384516,42.2740524781341,50.6323593545574,2.96233601354211,1.36094674556213,1.78886925795053,65.3146853146853,357572.625,550900,193327.375,54.0666039521342
"542","6073019805",118498.2193,246500,38268.54873,1514.954068,44.12330388,925.2578185,545.5729459,157.1474084,1519.082597,1595.184578,76.10198066,379.3081337,3883.684116,372.3912349,2674.772443,1305.483355,408.5022345,4086.701731,2327.269367,269.1844923,1200.704594,236.4681839,"41740","San Diego-Carlsbad-San Marcos, CA",1675.032282,3258.380618,3033.023686,811.4527608,56.9473751741242,6.58683970640871,29.380773862011,5.7862843795585,64.0796787773696,15.2724107641033,24.9695529689489,4.77073197105595,2.9125176011607,9.58860771826995,51.4068943556428,152690.880479015,246500,93809.119520985,61.4372772143898
"543","6073019806",226600,441400,63871,2855,86,2345,424,24,3530,3615,85,1642,7529,350,5070,978,2059,7555,5828,244,784,622,"41740","San Diego-Carlsbad-San Marcos, CA",3785,5720,5334,972,77.1409662475182,3.22964923891463,10.3772336201191,8.23295830575778,59.9013806706114,40.6114398422091,46.5155807365439,2.35131396957123,3.0122591943958,4.64869172532873,66.1713286713287,291985.43,441400,149414.57,51.1719266266128
"544","6073019808",259500.0062,463800,57948.99839,2252.020996,70.22714996,1855.475098,326.318634,83.95576477,1755.678711,1813.76123,58.08260345,745.0413818,4945.997625,222.8259888,3857.212891,844.8378296,1425.135864,4956.030074,4140.233398,105.0767059,401.2979736,266.651947,"41740","San Diego-Carlsbad-San Marcos, CA",2866.112549,4203.596191,4000.307129,827.4130859,83.5393114283188,2.12017894022166,8.0971658284574,5.38035369072702,58.8501012971441,36.9472959951279,42.4360890823606,3.2023290877157,3.11840564918072,4.5051778365947,68.1823947584788,334378.73298901,463800,129421.26701099,38.70499354253
"545","6073019809",259499.9956,380600,57948.99973,2009.025024,62.64955139,1655.26709,291.108429,74.8968277,1566.23877,1618.054199,51.81541824,664.6505127,4412.318317,198.7827759,3441.014648,753.678772,1271.361938,4421.268253,3693.49707,93.73880005,357.9974365,237.8798676,"41740","San Diego-Carlsbad-San Marcos, CA",2556.855225,3750.023193,3568.669189,738.1341553,83.5393117686044,2.12017897774908,8.09716615265507,5.3803536448753,58.8501043195792,36.9472980517228,42.4360911906171,3.20232896228218,3.11840572623948,4.50517758734948,68.1823843055896,334378.71933038,380600,46221.28066962,13.8230329855266
"546","6073019902",182500,361000,50508,1458,56,703,699,423,2062,2231,169,470,4567,608,2649,1332,435,4577,2280,196,1840,180,"41740","San Diego-Carlsbad-San Marcos, CA",1766,3437,3124,648,49.8142888354818,4.28228097006773,40.2010050251256,3.93270701332751,66.7044167610419,16.4212910532276,22.7934044616877,7.57507844016136,3.84087791495199,13.3128968688417,51.3820192027931,235160.375,361000,125839.625,53.512257326516
"547","6073019903",256400,418000,56207,1216,37,923,256,431,1707,1750,43,542,3535,198,2307,892,611,3535,2467,48,843,112,"41740","San Diego-Carlsbad-San Marcos, CA",1673,2780,2624,416,69.7878359264498,1.35785007072136,23.8472418670438,3.16831683168317,65.149544863459,26.4846120502818,31.7516110134739,2.45714285714286,3.04276315789474,5.6011315417256,60.1798561151079,330384.22,418000,87615.78,26.5193597926681
"548","6073019904",236800,448100,50458,2087,103,1227,757,139,2135,2290,155,961,4723,315,3332,849,1060,4738,3606,172,635,279,"41740","San Diego-Carlsbad-San Marcos, CA",2404,3855,3634,635,76.1080624736176,3.63022372308991,13.4022794428029,5.88856057408189,57.2929171668667,31.812725090036,45.0117096018735,6.76855895196507,4.93531384762817,6.66948973110311,62.3605706874189,305128.64,448100,142971.36,46.8560932202234
"549","6073019905",236600,402700,50956,2263,73,1118,1072,53,2634,2809,175,1081,5088,285,3611,1048,1224,5140,3652,231,741,431,"41740","San Diego-Carlsbad-San Marcos, CA",2314,4154,3969,917,71.0505836575876,4.49416342412451,14.4163424124514,8.3852140077821,62.9188590418167,33.8964275823871,41.0402429764617,6.22997508009968,3.2258064516129,5.60141509433962,55.7053442465094,304870.93,402700,97829.07,32.088684217941
"550","6073020013",317100,617200,77420,2056,173,1405,478,91,2473,2569,96,1250,4560,150,3321,564,1720,4586,3815,82,329,323,"41740","San Diego-Carlsbad-San Marcos, CA",2135,3671,3549,758,83.1879633667684,1.78805058874836,7.17400784997819,7.04317488006978,68.774465522433,51.7916290274014,50.5458956732713,3.73686259244842,8.41439688715953,3.28947368421053,58.1585399073822,408599.205,617200,208600.795,51.0526678582255
"551","6073020014",260900,575300,68200,2879,304,1979,596,276,3168,3334,166,1624,5743,322,4416,731,2129,5753,4903,63,412,308,"41740","San Diego-Carlsbad-San Marcos, CA",2769,4769,4648,992,85.2250999478533,1.0950808273944,7.16148096645229,5.35372848948375,64.7644927536232,48.2110507246377,51.2626262626263,4.97900419916017,10.5592219520667,5.60682570085321,58.0624868945272,336182.695,575300,239117.305,71.127190232085
"552","6073020015",268500.0119,494500,58340.00146,1801.303833,144.943985,1236.522095,419.8377686,7.996909618,2069.200439,2140.172852,70.97257233,1084.580811,3676.579197,198.9231262,2777.926514,465.8199768,1333.484619,3676.579197,3190.766846,64.97489166,179.9304657,194.9246674,"41740","San Diego-Carlsbad-San Marcos, CA",1778.312744,3068.813965,2979.848389,739.7141113,86.7862944065937,1.76726484534912,4.8939640915887,5.30179432987745,64.7714972563885,48.0028759680862,52.4154543251573,3.31620748593628,8.04661503210158,5.41054919644643,57.9478835889617,345975.690333745,494500,148524.309666255,42.9291172229417
"553","6073020016",363999.9877,668800,89709.01784,2662.004768,81.0000839,2271.004284,310.0003998,39.0000839,3682.00722,3829.007393,147.0001727,2152.003909,7569.014559,250.000385,4954.009012,623.0007255,2893.005552,7596.014386,6583.012708,58.00004442,432.0006218,486.0009081,"41740","San Diego-Carlsbad-San Marcos, CA",3821.007309,5612.010191,5238.009629,767.000992,86.6640368682419,0.763558906982828,5.68720120641436,6.39810410306403,70.9729487569208,58.3972605821331,58.446488027256,3.83911958406605,3.04282264531241,3.30294496134553,68.0862503622635,469032.184150835,668800,199767.815849165,42.5914942725811
"554","6073020017",199500,83500,36530,1149,63,393,693,161,1300,1383,83,286,3100,567,1740,758,327,3009,1493,145,1141,174,"41740","San Diego-Carlsbad-San Marcos, CA",983,2381,2184,518,49.6178132269857,4.81887670322366,37.9195746095048,5.78265204386839,62.3563218390805,18.7931034482759,22,6.00144613159798,5.48302872062663,18.2903225806452,41.2851742965141,257065.725,83500,-173565.725,-67.5180345415555
"555","6073020018",129400,287200,38357,1919,48,1047,824,301,3050,3271,221,590,6554,1190,3609,2241,436,6703,2232,93,4061,237,"41740","San Diego-Carlsbad-San Marcos, CA",2532,4780,4423,749,33.2985230493809,1.38743846039087,60.5848127704013,3.53573027002835,74.1756719312829,12.0809088390136,19.344262295082,6.75634362580251,2.50130276185513,18.1568507781507,52.9707112970711,166738.37,287200,120461.63,72.2458963704635
"556","6073020019",89000,197800,40745,2473,64,2095,314,291,2358,2440,82,804,5764,263,4399,2132,885,5774,4091,71,1330,244,"41740","San Diego-Carlsbad-San Marcos, CA",3025,4858,4701,1181,70.8520956009699,1.22965015587115,23.0342916522342,4.22583997228957,68.5837690384178,20.1182086837918,34.0966921119593,3.36065573770492,2.58794985847149,4.56280360860513,62.2684232194319,114680.95,197800,83119.05,72.4785153942307
"557","6073020020",233200,426000,70486,1176,50,1008,118,225,1739,1807,68,747,3697,125,2263,553,840,3711,2252,126,706,571,"41740","San Diego-Carlsbad-San Marcos, CA",1898,2677,2472,279,60.6844516302883,3.39531123686338,19.0245216922662,15.3866882241983,61.5554573574901,37.1188687582855,42.9557216791259,3.76314333148866,4.25170068027211,3.38111982688666,70.9002614867389,300489.86,426000,125510.14,41.768510924129
"558","6073020021",191000,395700,41995,1213,31,565,617,111,1966,2020,54,399,4587,737,2306,1429,253,4665,1250,149,2833,400,"41740","San Diego-Carlsbad-San Marcos, CA",1876,3023,2781,361,26.7952840300107,3.19399785637728,60.7288317256163,8.57449088960343,72.940156114484,10.9713790112749,20.29501525941,2.67326732673267,2.55564715581204,16.0671462829736,62.0575587165068,246113.05,395700,149586.95,60.7797717349811
"559","6073020022",233300,444400,51814,1870,111,1144,615,63,2367,2519,152,846,5342,609,3140,1095,955,5350,3559,132,1218,326,"41740","San Diego-Carlsbad-San Marcos, CA",2292,3928,3678,576,66.5233644859813,2.46728971962617,22.7663551401869,6.09345794392523,65.2866242038217,30.4140127388535,35.7414448669202,6.03414053195713,5.93582887700535,11.4002246349682,58.3503054989817,300618.715,444400,143781.285,47.8284543928012
"560","6073020023",171000,318400,50950,1232,15,1076,141,134,1830,1938,108,433,3603,320,2384,1003,288,3641,2516,81,859,138,"41740","San Diego-Carlsbad-San Marcos, CA",1634,2784,2636,505,69.1018950837682,2.22466355396869,23.5924196649272,3.7901675363911,54.1526845637584,12.0805369127517,23.6612021857923,5.57275541795666,1.21753246753247,8.88148764918124,58.6925287356322,220342.05,318400,98057.95,44.5026040195233
"561","6073020024",162400,334300,46351,1285,17,1110,158,112,1708,1816,108,534,3847,388,2649,1254,482,3858,2742,93,795,173,"41740","San Diego-Carlsbad-San Marcos, CA",1873,2969,2839,495,71.0730948678072,2.41057542768274,20.606531881804,4.48418869880767,65.5341638354096,18.1955454888637,31.2646370023419,5.94713656387665,1.32295719844358,10.0857811281518,63.0852138767262,209260.52,334300,125039.48,59.7530198242841
"562","6073020025",177300,333600,50469,1651,51,850,750,155,2330,2452,122,719,4237,217,2729,1028,601,4237,2984,143,829,206,"41740","San Diego-Carlsbad-San Marcos, CA",1729,3360,3113,669,70.4271890488553,3.37502950200614,19.5657304696719,4.86193061128157,59.6921949432026,22.0227189446684,30.8583690987124,4.97553017944535,3.08903694730466,5.12154826528204,51.4583333333333,228459.915,333600,105140.085,46.0212396559808
"563","6073020026",234900.0054,394000,58593.00075,1967.769409,176.52948,1595.887451,195.3525085,365.2684631,1450.390625,1519.069214,68.67861176,609.9678345,3862.281737,191.7913818,3114.956787,812.9512939,1091.226807,3874.999999,3251.805176,44.259552,334.7446594,219.7715607,"41740","San Diego-Carlsbad-San Marcos, CA",2229.765625,3329.640869,3231.9646,727.4845581,83.9175529506884,1.14218198739153,8.63857185771318,5.67152414856039,61.1301610618459,35.03184415123,42.0554176224078,4.52109825721213,8.97104504179229,4.96575327383995,66.9671508948553,302680.40195817,394000,91319.59804183,30.1703042057048
"564","6073020027",234740.8576,548100,58563.82674,1898.872467,170.1844602,1539.762047,188.9259136,352.388731,1400.661008,1466.931188,66.27018826,588.8300005,3728.210801,185.1952716,3006.331955,785.2119927,1052.373417,3740.463745,3138.285488,42.8171591,323.5534042,212.170361,"41740","San Diego-Carlsbad-San Marcos, CA",2151.839808,3213.785649,3119.47243,702.4438879,83.900973300304,1.14470188776018,8.65008796389229,5.67230096224339,61.1238358639607,35.0052300528469,42.0394368899288,4.51760715172687,8.96239548245554,4.96740344055454,66.9565441823902,302475.33206048,548100,245624.66793952,81.204859340532
"565","6073020028",54700.00068,137500,32659.9986,1331.945068,69.32604218,211.4198456,1051.199097,242.8869934,1527.631348,1736.101074,208.4698029,185.8527985,4355.740547,1086.599731,2289.726074,1637.766357,231.0868073,4428.999983,926.3139648,108.1682968,3233.248535,125.8685608,"41740","San Diego-Carlsbad-San Marcos, CA",1441.588379,3134.422119,2927.42749,580.6670532,20.9147430199934,2.44227358806021,73.0017734795733,2.84191829494527,81.6190716226259,10.0923341845999,12.1660765042117,12.0079300693987,5.20487247151247,24.9463832676717,45.9921581800195,70483.685876214,137500,67016.314123786,95.0806038172897
"566","6073020029",54699.99934,115800,32660.00135,1377.054932,71.67395782,218.5801544,1086.800903,251.1130066,1579.368652,1794.898926,215.5301971,192.1472015,4503.259453,1123.400269,2367.273926,1693.233643,238.9131927,4579.000017,957.6860352,111.8317032,3342.751465,130.1314392,"41740","San Diego-Carlsbad-San Marcos, CA",1490.411621,3240.577881,3026.57251,600.3329468,20.9147419009499,2.44227348296164,73.0017788292137,2.84191829475593,81.6190646329114,10.0923340588511,12.1660766950565,12.0079294704531,5.20487281621384,24.9463811873333,45.9921555886223,70483.684149557,115800,45316.315850443,64.2933416395882
